"id","user_agent","visit_path","query_string","created_at"
"12255","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/wp-includes/assets/plugins.php",,"2024-12-01 22:52:25"
"12256","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/P38AYFYB.php",,"2024-12-01 22:52:25"
"12258","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0","/wp-includes/pomo/install.php",,"2024-12-01 22:52:26"
"12261","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","/wp-includes/widgets/class-wp-widget-recent.php",,"2024-12-01 22:52:27"
"12262","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36","/.well-known/pki-validation/setting.php",,"2024-12-01 22:52:28"
"12264","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36","/wp-includes/js/jdtofrench.php",,"2024-12-01 22:52:29"
"12271","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36","/wpkey.php?action=768776e296b6f286f2a72607e276b62666c6d286","action=768776e296b6f286f2a72607e276b62666c6d286","2024-12-01 22:52:37"
"12276","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36","/saka.php/simple.php",,"2024-12-01 22:52:45"
"12289","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36","/wp-content/uploads/2023/05/404.ph",,"2024-12-01 22:53:06"
"12327","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0","/wp-configs.php?p=","p=","2024-12-01 22:53:41"
"12328","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","/wp-includes/Text/chosen.php",,"2024-12-01 22:53:41"
"12330","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0","/vendor/phpunit/phpunit/src/Util/PHP/wpx.php",,"2024-12-01 22:53:42"
"12331","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/asus.php",,"2024-12-01 22:53:42"
"12332","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36","/wp-includes/Requests/Utility.php",,"2024-12-01 22:53:43"
"12333","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36","/uploads/class.php",,"2024-12-01 22:53:43"
"12337","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95","/index.php?p=","p=","2024-12-01 22:53:45"
"12338","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0","/help.php",,"2024-12-01 22:53:46"
"12339","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36","/task.php",,"2024-12-01 22:53:46"
"12342","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36","/wp-long.php",,"2024-12-01 22:53:48"
"12343","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36","/.well-known/acme-challenge/2index.php",,"2024-12-01 22:53:48"
"12346","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0","/ALFA_DATA/alfacgiapi/shell.php",,"2024-12-01 22:53:50"
"12347","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/.well-known/mar.php",,"2024-12-01 22:53:50"
"12348","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36","/wp-admin/network/index.php?p=","p=","2024-12-01 22:53:51"
"12350","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","/.well-known/pki-validation/class_api.php",,"2024-12-01 22:53:52"
"12351","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0","/wp-includes/rest-api/alfa-reX.php7",,"2024-12-01 22:53:52"
"12352","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3","/thumbs.php",,"2024-12-01 22:53:52"
"12356","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0","/wp-ver.php",,"2024-12-01 22:53:54"
"12357","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36","/indo.php",,"2024-12-01 22:53:55"
"12359","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","/wp-admin/network/wp-HbJxZ2.php",,"2024-12-01 22:53:56"
"12360","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36","/wp-includes/Text/Diff/Renderer/content.php",,"2024-12-01 22:53:56"
"12361","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/include/lib.inc.php.bak",,"2024-12-01 22:53:57"
"12362","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36","/wp-admin/license.php",,"2024-12-01 22:53:57"
"12363","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36","/gallery/0k.php",,"2024-12-01 22:53:58"
"12364","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:79.0) Gecko/20100101 Firefox/79.0","/.well-known/acme-challenge/shell.php",,"2024-12-01 22:53:58"
"12367","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","/wp-includes/SimplePie/Exception-class.php",,"2024-12-01 22:54:00"
"12369","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3","/ad/1.php",,"2024-12-01 22:54:01"
"12371","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","/wp-includes/css/admin.php",,"2024-12-01 22:54:02"
"12372","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36","/alfa-ioxi.php",,"2024-12-01 22:54:02"
"12373","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0","/wp-content/uploads/wp-login.php",,"2024-12-01 22:54:03"
"12374","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36","/blog/wp-includes/images.php",,"2024-12-01 22:54:03"
"12376","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0","/filter.php",,"2024-12-01 22:54:04"
"12378","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/.well-known/acme-challenge/class.api.php",,"2024-12-01 22:54:10"
"12379","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","/wp-includes/class-wp-post-link.php",,"2024-12-01 22:54:15"
"12380","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","/wp-includes/css/cloud.php",,"2024-12-01 22:54:16"
"12382","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/uwu.php",,"2024-12-01 22:54:17"
"12384","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3","/wp-admin/js/wp-admin/js/admin-ajax.php",,"2024-12-01 22:54:18"
"12385","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36","/wp-includes/css/core.php",,"2024-12-01 22:54:18"
"12386","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36","/wp-admin/user/themes.php",,"2024-12-01 22:54:19"
"12388","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3","/wp-content/uploads/shell.php",,"2024-12-01 22:54:20"
"12392","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/wp-includes/sts.php",,"2024-12-01 22:54:22"
"12393","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95","/wp-includes/class-wp-post-link.php.suspected",,"2024-12-01 22:54:22"
"12394","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko","/.well-known/pki-validation/LA.php",,"2024-12-01 22:54:23"
"12396","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36","/wp-includes/css/dist/index.php",,"2024-12-01 22:54:24"
"12401","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36","/gel4y.php",,"2024-12-01 22:54:26"
"12402","Mozilla/5.0 (X11; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0","/alfa-rex.php56",,"2024-12-01 22:54:31"
"12404","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/docs/cc.php",,"2024-12-01 22:54:32"
"12406","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","/add.php",,"2024-12-01 22:54:33"
"12409","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/.well-known/acme-challenge/bs.php",,"2024-12-01 22:54:40"
"12411","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0","/js/jquery.uploadfile.php",,"2024-12-01 22:54:41"
"12412","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3","/lf.php",,"2024-12-01 22:54:41"
"12413","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36","/defense.php",,"2024-12-01 22:54:42"
"12416","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","/wp-admin/dqK7zVCo2mn.php",,"2024-12-01 22:54:43"
"12418","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36","/img/upload_form.php",,"2024-12-01 22:54:49"
"12419","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0","/assets/options.php",,"2024-12-01 22:54:50"
"12420","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0","/wp-index.php",,"2024-12-01 22:54:50"
"12422","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3","/wp-content/plugins/fix/sxx.php",,"2024-12-01 22:54:51"
"12423","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/images/vuln.php",,"2024-12-01 22:54:52"
"12426","Mozilla/5.0 (X11; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0","/wp-includes/widgets/class-wp-widget-tag.php",,"2024-12-01 22:54:58"
"12427","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/wp-content/plugins/akismet/akismet.php",,"2024-12-01 22:55:03"
"12428","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0","/wp-admin/404.php",,"2024-12-01 22:55:04"
"12431","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95","/priv.php",,"2024-12-01 22:55:10"
"12433","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:71.0) Gecko/20100101 Firefox/71.0","/.well-known/111.php",,"2024-12-01 22:55:21"
"12434","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0","/.well-known/pki-validation/sclass_api.php",,"2024-12-01 22:55:22"
"12435","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0","/index_.php",,"2024-12-01 22:55:22"
"12436","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/r57.php",,"2024-12-01 22:55:23"
"12437","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/wp-title.php",,"2024-12-01 22:55:23"
"12440","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36","/wp-admin/css/colors/admin.php",,"2024-12-01 22:55:25"
"12441","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3","/.well-known/sxx.php",,"2024-12-01 22:55:25"
"12443","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36","/.well-known/options.php",,"2024-12-01 22:55:26"
"12444","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36","/wp-includes/js/thickbox/thickbox.php",,"2024-12-01 22:55:27"
"12445","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","/wp-includes/widgets/wp-login.php",,"2024-12-01 22:55:27"
"12446","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0","/.well-known/pki-validation/top.php",,"2024-12-01 22:55:28"
"12448","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36","/gawean.PhP7",,"2024-12-01 22:55:29"
"12452","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36","/wp-admin/user/iR7SzrsOUEP.php",,"2024-12-01 22:55:31"
"12453","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36","/wp-includes/block-patterns/admin.php",,"2024-12-01 22:55:31"
"12455","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36","/alfa-rex2.php7",,"2024-12-01 22:55:32"
"12456","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0","/AK-74.php",,"2024-12-01 22:55:33"
"12457","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/assets/sxx.php",,"2024-12-01 22:55:33"
"12458","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0","/wp-content/uploads/tp.php",,"2024-12-01 22:55:34"
"12460","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36","/uploads/upload.php",,"2024-12-01 22:55:35"
"12461","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","/.well-known/acme-challenge/bless.php",,"2024-12-01 22:55:35"
"12462","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","/.well-known/cloud.php",,"2024-12-01 22:55:35"
"12465","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0","/wp-admin/wp-admin.php",,"2024-12-01 22:55:37"
"12466","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95","/wp-admin/images/dropdown.php",,"2024-12-01 22:55:37"
"12469","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:71.0) Gecko/20100101 Firefox/71.0","/R00T.php",,"2024-12-01 22:55:39"
"12470","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95","/rotex.php",,"2024-12-01 22:55:44"
"12471","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36","/cgi-bin/themes.php",,"2024-12-01 22:55:50"
"12473","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:71.0) Gecko/20100101 Firefox/71.0","/wp-content/uploads/zcache.php",,"2024-12-01 22:55:51"
"12474","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3","/wp-content/plugins/seoo/alfa-ioxi.php",,"2024-12-01 22:55:51"
"12475","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36","/wp-content/plugins/x/index.php",,"2024-12-01 22:55:52"
"12477","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36","/img/admin.php",,"2024-12-01 22:55:53"
"12479","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95","/.well-known/pki-validation/cuopbnal.php",,"2024-12-01 22:55:54"
"12480","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36","/wp-content/uploads/2023/10/themes.php",,"2024-12-01 22:55:59"
"12482","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0","/cgi-bin/wp-signup.php",,"2024-12-01 22:56:00"
"12484","Mozilla/5.0 (Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0","/wp-includes/js/tinymce/wp-includes/js/tinymce/wp-tinymce.php",,"2024-12-01 22:56:01"
"12486","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36","/wikindex.php",,"2024-12-01 22:56:02"
"12489","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36","/wp-content/plugins/ioxi/ioxi/about.php",,"2024-12-01 22:56:03"
"12490","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0","/wp-admin/js/widgets/xmrlpc.php",,"2024-12-01 22:56:09"
"12491","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0","/files/g4.php",,"2024-12-01 22:56:09"
"12493","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0","/wp-includes/IXR/class-IXR-data.php",,"2024-12-01 22:56:10"
"12495","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36","/cnofdahp.php",,"2024-12-01 22:56:11"
"12497","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0","/root.php",,"2024-12-01 22:56:12"
"12498","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36","/wp-content/upgrade/pdf.php",,"2024-12-01 22:56:13"
"12500","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)","/field.php",,"2024-12-01 22:56:14"
"12501","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0","/wp-admin/images/star.php",,"2024-12-01 22:56:14"
"12502","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0","/wp-content/uploads/cong.php",,"2024-12-01 22:56:15"
"12509","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36","/wp-includes/fonts/network.php",,"2024-12-01 22:56:18"
"12510","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","/wp-admin/includes/class-wp-filesystem-import.php",,"2024-12-01 22:56:19"
"12511","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36","/.well-known/acme-challenge/wp-signup.php",,"2024-12-01 22:56:19"
"12513","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36","/wp-content/ccx/index.php",,"2024-12-01 22:56:20"
"12514","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0","/0.php",,"2024-12-01 22:56:21"
"12515","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95","/wp-includes/SimplePie/gzdecodes.php",,"2024-12-01 22:56:21"
"12517","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/mavmbzzq.php",,"2024-12-01 22:56:22"
"12518","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36","/z.php",,"2024-12-01 22:56:22"
"12523","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)","/izhnagzm.php",,"2024-12-01 22:56:25"
"12524","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36","/spon.PhP8",,"2024-12-01 22:56:25"
"12526","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95","/wp-content/themes/wp-pridmag/init.php",,"2024-12-01 22:56:31"
"12528","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:79.0) Gecko/20100101 Firefox/79.0","/kkbgakax.php",,"2024-12-01 22:56:37"
"12531","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/wp-content/themes/themes.php",,"2024-12-01 22:56:39"
"12532","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36","/include/lib.php",,"2024-12-01 22:56:39"
"12533","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0","/wp-content/mode.php",,"2024-12-01 22:56:40"
"12534","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:71.0) Gecko/20100101 Firefox/71.0","/wp-content/themes/rehub-theme/moez.php",,"2024-12-01 22:56:40"
"12535","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","/.well-known/gif.php",,"2024-12-01 22:56:41"
"12536","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36","/.well-known/acme-challenge/myip.php",,"2024-12-01 22:56:41"
"12539","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0","/top.php",,"2024-12-01 22:56:42"
"12541","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0","/wp-content/uploads/2024/08/new.php",,"2024-12-01 22:56:43"
